Dreaming Sarah,0.6
Driftmoon,0.3
Driver San Francisco,5.85
Droid Assault,0.85
Droplitz,0.6
Drunken Robot Pornography,1.6
Duck Dynasty,2.4
Duck Game,17.91
DuckTales Remastered,4.4
Duke Nukem 3D Megaton Edition,4.2
Duke Nukem Forever,9.82
Dungeon Defenders,34.38
Dungeon Defenders Eternity,10.63
Dungeon Defenders II,11.02
Dungeon Hearts,1.4
Dungeon Party,0.3
Dungeon Siege,7.91
Dungeon Siege 2,3.76
Dungeon Siege III,6.35
Dungeon Souls,46.2
Dungeon of the Endless,9.81
Dungeonbowl Knockout Edition,0.2
Dungeonland,1.75
Dungeons & Dragons Chronicles of Mystara,3.9
Dungeons & Dragons Daggerdale,3.28
Dungeons & Dragons Online,26.0
Dungeons 2,14.48
Dungeons The Eye of Draconus,0.9
Dungeons of Dredmor,28.45
Dust An Elysian Tail,7.3
Dustforce,4.81
Dustoff Heli Rescue,3.9
Dwarfs F2P,2.84
Dwarfs!?,1.42
Dying Light,27.66
Dynamite Jack,0.2
Dynasty Warriors 8 - Empires,11.5
Dynomite! Deluxe,1.9
Dysan the Shapeshifter,1.4
Dysfunctional Systems Learning to Manage Chaos,2.6
E.Y.E Divine Cybermancy,4.68
EDGE,1.1
ENKI,0.3
ENSLAVED Odyssey to the West Premium Edition,2.93
EVE Online,34.89
EVGA PrecisionX 16,16.61
Eador. Masters of the Broken World,35.87
Earth 2150 Lost Souls,5.3
Earth 2150 The Moon Project,8.4
Earth 2150 Trilogy,1.95
Earth 2160,5.84
Earth Defense Force Insect Armageddon,31.97
East India Company,50.0
East India Company Gold,2.54
East India Company Pirate Bay,5.8
East India Company Privateer,0.3
Eastside Hockey Manager,1295.0
EasyAntiCheat eSports,8.81
Eaten Alive,3.6
Echelon,3.3
Echo of Soul,17.77
Echo of the Wilds,0.2
Echoes+,0.82
Eden Star  Destroy - Build - Protect,5.73
Edge of Space,2.57
Edna & Harvey Harvey's New Eyes,3.37
Edna & Harvey The Breakout,2.52
Eets,2.64
Eets Munchies,2.38
Eidolon,0.2
Eldevin,23.23
Eldritch,5.53
Electric Highways,0.3
Electronic Super Joy,1.76
Electronic Super Joy Groove City,0.1
Element4l,4.43
Eleusis,0.7
Elite Dangerous,74.42
Elite Dangerous Horizons,3.2
Else Heart.Break(),2.4
Elsword,13.62
Elven Legacy,8.6
Emergency 2012,46.0
Emergency 2013,10.35
Emergency 2014,3.75
Emergency 5 - Deluxe Edition,25.0
Emily is Away,0.74
Empire TV Tycoon,6.7
Empire Total War,98.27
Empires,156.1
Empyrion - Galactic Survival,18.19
Enclave,2.69
Endless Legend,33.9
Endless Sky,1.51
Endless Space,29.38
Enemy Front,11.42
Enemy Mind,2.65
Enemy Territory Quake Wars,7.0
Enforcer Police Crime Action,6.9
English Country Tune,0.2
Enigmatis 2 The Mists of Ravenwood,5.9
Enigmatis The Ghosts of Maple Creek,5.05
Environmental Station Alpha,28.0
Epic Arena,1.45
Epic Battle Fantasy 4,30.2
Epic Cards Battle(TCG),0.1
Epigenesis,1.6
Eradicator,0.2
Eryi's Action,2.7
Escape,0.3
Escape Goat,10.57
Escape Machines,2.7
Escape Rosecliff Island,3.1
Eschalon Book 1,57.0
Eschalon Book 2,128.0
Esenthel Engine,0.2
Estranged Act I,3.04
Eternal Fate,1.82
Eternal Senia,1.66
Eternal Silence,0.83
Ethan Meteor Hunter,0.2
Ether One,8.6
Ether Vapor Remaster,4.5
Etherium,0.3
Etherlords II,0.5
Eufloria,24.58
Eufloria HD,9.5
Euro Fishing,0.65
Euro Truck Simulator,1.44
Euro Truck Simulator 2,42.26
Eurofighter Typhoon,0.3
Europa Universalis III,67.69
Europa Universalis IV,195.18
Europa Universalis Rome - Gold Edition,2.23
European Ship Simulator,0.4
EverQuest Free-to-Play,1.02
EverQuest II,12.1
EverQuest Secrets of Faydwer,0.4
EverQuest Seeds of Destruction,0.3
Everlasting Summer,5.2
Everyday Genius SquareLogic,12.2
Evil Genius,16.79
Evochron Mercenary,3.3
Evoland,3.37
Evolution RTS,0.43
Evolve,23.13
Executive Assault,2.7
Expeditions Conquistador,45.88
F.E.A.R.,5.86
F.E.A.R. 2 Project Origin,10.39
F.E.A.R. 3,7.74
F.E.A.R. Extraction Point,7.7
F.E.A.R. Online,2.88
F.E.A.R. Perseus Mandate,5.06
F1 2010,18.52
F1 2011,15.74
F1 2012,59.24
F1 2013,47.47
F1 2014,9.22
F1 2015,18.9
F1 Race Stars,5.47
FATE,13.2
FATE Undiscovered Realms,1.2
FEZ,4.59
FIFA Manager 09,411.0
FIFA Manager 11,229.0
FINAL FANTASY III,16.35
FINAL FANTASY IV,0.6
FINAL FANTASY TYPE-0 HD,1.7
FINAL FANTASY VII,24.0
FINAL FANTASY VIII,25.75
FINAL FANTASY XI,25.15
FINAL FANTASY XIII,21.63
FINAL FANTASY XIII-2,12.2
FINAL FANTASY XIV A Realm Reborn,300.84
FIST OF AWESOME,1.3
FLOCK!,0.1
FLY'N,0.55
FORCED,2.87
FOTONICA,2.8
FRACT OSC,0.5
FRONTIERS,0.5
FTL Faster Than Light,18.38
FUEL,3.12
FX Football - The Manager for Every Football Fan,2.97
Fable - The Lost Chapters,10.99
Fable Anniversary,9.51
Fable III,33.56
Face Noir,3.1
Face of Mankind,0.99
FaceRig,1.93
Faces of War,0.4
Fading Hearts,2.6
Faerie Solitaire,7.98
Fahrenheit Indigo Prophecy Remastered,5.47
Fair Strike,0.7
Fairy Bloom Freesia,7.53
Fairy Fencer F,26.05
Fairy Tale Mysteries The Puppet Thief Collector's Edition,2.2
Fall of the New Age Premium Edition,4.6
Fallen Earth,26.57
Fallen Enchantress,37.83
Fallen Enchantress Legendary Heroes,17.02
Fallout,7.15
Fallout 2,10.78
Fallout 3,18.15
Fallout 3 - Game of the Year Edition,19.66
Fallout 4,64.45
Fallout New Vegas,51.68
Fallout Tactics,11.4
Famaze,0.35
Family Guy Back to the Multiverse,4.0
Fancy Skulls,3.1
Far Cry,4.3
Far Cry 2,5.81
Far Cry 3,28.04
Far Cry 3 Blood Dragon,7.07
Far Cry 4,35.76
FarSky,18.25
Farlight Explorers,0.5
Farm Machines Championships 2014,0.1
Farm for your Life,9.25
Farming Giant,31.0
Farming Simulator 15,70.7
Farming Simulator 2011,54.75
Farming Simulator 2013,66.85
Farming Simulator 2013 - Modding Tutorials,7.4
Farming World,2.4
Fast & Furious Showdown,3.4
Fat Chicken,2.4
Fate of the World,2.5
Fatty Maze's Adventures,6.2
Fearless Fantasy,8.65
Feeding Frenzy 2 Shipwreck Showdown Deluxe,0.3
Fester Mudd Curse of the Gold - Episode 1,1.25
Fieldrunners,0.57
Fieldrunners 2,124.53
Fiends of Imprisonment,1.5
Fiesta Online,6.2
Fiesta Online NA,0.23
Fight The Dragon,13.18
Final DOOM,0.63
Final Dusk,2.0
Final Exam,1.15
Final Hours of Titanfall,0.1
Final Slam 2,0.1
Finding Teddy,0.5
Fingerbones,0.3
Fingered,2.6
Finn and Jake's Epic Quest,6.0
Fire,3.1
Firefall,12.55
Firefighters 2014,6.45
Firefly Online Cortex,0.25
Fishing Planet,1.9
Fist Puncher,0.3
Fistful of Frags,4.13
Five Nights at Freddy's,2.15
Five Nights at Freddy's 2,2.91
Five Nights at Freddy's 3,2.05
Five Nights at Freddy's 4,1.23
Flashback,1.8
FlatOut,1.09
FlatOut 2,2.01
FlatOut Ultimate Carnage,12.12
Flatout 3,4.23
Flesh Eaters,2.4
Flight Control HD,1.98
Flight of the Icarus,0.7
Floating Point,0.55
Flora's Fruit Farm,0.2
Flower Shop Winter In Fairbrook,3.9
Folk Tale,5.78
Foosball - Street Edition,1.6
FootLOL Epic Fail League,2.53
Football Manager 2009,185.86
Football Manager 2010,375.05
Football Manager 2011,365.7
Football Manager 2012,390.45
Football Manager 2013,310.66
Football Manager 2014,391.98
Football Manager 2015,315.36
Football Manager 2016,85.06
Football Manager 2016 Demo,4.09
Football Superstars,17.8
Football Tactics,16.0
Ford Racing 3,0.5
Foreign Legion Buckets of Blood,2.24
Foreign Legion Multi Massacre,1.3
Forge,1.25
Fork Parker's Holiday Profit Hike,0.4
Formula Fusion,0.1
Forsaken Uprising,2.7
Forsaken World,20.2
Fortix,1.0
Fortix 2,11.2
FortressCraft Evolved,2.17
Fortune Summoners Secret of the Elemental Stone,28.0
Foul Play,1.18
Fractal Make Blooms Not War,0.5
Fractured Space,2.52
Franchise Hockey Manager 2,11.2
Franchise Hockey Manager 2014,24.67
Frankenstein Master of Death,4.02
Freaking Meatbags,331.0
Freddi Fish and Luther's Maze Madness,0.2
Frederic Evil Strikes Back,3.0
Free to Play,2.11
FreeStyle2 Street Basketball,10.15
Freedom Fall,30.1
Freedom Force,1.5
Freedom Force vs. the 3rd Reich,32.0
Freedom Planet,1.82
Freight Tycoon Inc.,10.9
Fritz Chess 14,2.0
From Dust,6.68
From The Depths,36.5
Front Mission Evolved,8.19
Frontline Tactics,22.57
Frontlines Fuel of War,1.05
Frozen Free Fall Snowball Fight,0.3
Frozen Hearth,1.68
Frozen Synapse,6.0
Frozen Synapse Prime,0.93
Full Mojo Rampage,8.13
Full Spectrum Warrior,6.6
Full Spectrum Warrior Ten Hammers,4.75
Fuse,1.97
GALAK-Z,12.7
GASP,0.3
GEARCRACK Arena,2.6
GRAV,14.21
GRID,22.67
GRID 2,16.56
GRID Autosport,8.93
GTR 2 - FIA GT Racing Game,0.5
GTR Evolution,6.93
GUILTY GEAR XX ACCENT CORE PLUS R,0.5
GUILTY GEAR Xrd -SIGN-,5.67
GUN,0.4
Galactic Civilizations I Ultimate Edition,19.37
Galactic Civilizations II Ultimate Edition,12.01
Galactic Civilizations III,48.48
Galaxy on Fire 2 Full HD,6.99
Galcon 2,1.24
Galcon Fusion,1.95
Galcon Legends,2.08
Game Character Hub,0.3
Game Dev Tycoon,12.2
Game Tycoon 1.5,4.2
Game of Thrones,12.68
Game of Thrones - A Telltale Games Series,15.12
GameGuru,5.38
GameMaker Studio,42.06
GamersGoMakers,26.0
Games of Glory,0.3
Gang Beasts,13.17
Gaokao.Love.100Days,8.3
Garry's Mod,74.66
Gas Guzzlers Extreme,13.43
Gateways,0.2
Gauntlet,9.84
Gear Up,4.0
GemCraft - Chasing Shadows,12.9
Gemini Rue,3.08
Gemini Wars,1.9
Gems of War,41.9
Genesis Online,0.52
Genesis Rising,1.5
Geometry Dash,21.9
Geometry Wars 3 Dimensions Evolved,5.1
Geometry Wars Retro Evolved,2.15
GestureWorks Gameplay,2.0
Get Off My Lawn!,4.78
Ghost Encounters Deadwood - Collector's Edition,2.7
Ghost Master,5.33
Ghost in the Shell Stand Alone Complex First Assault Online,3.7
Ghostbusters Sanctum of Slime,0.3
Ghostbusters The Video Game,4.94
Giana Sisters Twisted Dreams,3.85
Giana Sisters Twisted Dreams - Rise of the Owlverlord,0.7
Gigantic Army,1.25
Gish,1.07
Gladiators Online Death Before Dishonor,0.16
Glare,95.0
Global Agenda,36.87
Global Agenda - Beta,23.0
Glowfish,1.6
Gnomoria,25.75
Go! Go! Nippon! ~My First Trip to Japan~,3.24
GoD Factory Wingmen,7.25
Goat Simulator,7.1
God Mode,2.51
Gods Will Be Watching,1.2
Godus,8.37
Gold Rush! Classic,2.0
Golden Rush,0.67
Gomo,1.13
Gone Home,2.03
GooCubelets,1.68
Goodbye Deponia,4.16
Gorky 17,6.7
Gotham City Impostors,6.06
Gotham City Impostors Free To Play,9.34
Gothic,0.67
Gothic 3,19.94
Gothic 3 Forsaken Gods Enhanced Edition,5.3
Gothic II Gold Edition,1.04
Governor of Poker 2 Premium Edition,0.9
Grand Ages Medieval,39.6
Grand Ages Rome,10.87
Grand Chase,0.64
Grand Class Melee 2,0.7
Grand Theft Auto,0.32
Grand Theft Auto 2,2.62
Grand Theft Auto Episodes from Liberty City,16.84
Grand Theft Auto III,3.66
Grand Theft Auto IV,20.74
Grand Theft Auto San Andreas,10.44
Grand Theft Auto V,85.34
Grand Theft Auto Vice City,4.95
Gratuitous Space Battles,10.17
Gravilon,2.58
Gravity Badgers,14.9
Gravity Ghost,0.5
Gray Matter,12.6
Great Permutator,1.6
Greed Black Border,0.1
Greed Corp,4.48
Grey Goo,10.8
Grey's Anatomy The Video Game,0.5
Greyfox,6.7
GridRunner Revolution,0.2
Grim Dawn,16.92
Grim Fandango Remastered,6.19
Grim Legends 2 Song of the Dark Swan,4.4
Grim Legends The Forsaken Bride,7.2
Grimind,1.33
Grimm,2.71
Grimoire Manastorm,2.31
Grotesque Tactics 2 - Dungeons and Donuts,86.0
Grotesque Tactics Evil Heroes,13.1
Grow Home,7.79
Guacamelee! Gold Edition,5.96
Guardians of Graxia,0.5
Guardians of Middle-earth,2.18
Guardians of Orion,0.1
Guild Commander,1.1
Guild Wars,147.92
Guild Wars Game of the Year,15.65
Guild Wars Trilogy,9.9
Guild of Dungeoneering,15.37
Guilty Gear Isuka,1.6
Guilty Gear X2 #Reload,0.55
Gumboy Crazy Adventures,0.7
Gumboy Crazy Features,0.4
Gun Metal,4.45
Gun Monkeys,1.16
GunWorld,3.6
GunZ 2 The Second Duel,7.88
Guncraft,2.48
GundeadliGne,0.3
Gundemonium Recollection,0.3
Gunman Clive,1.07
Gunpoint,3.75
Guns and Robots,5.44
Guns of Icarus Online,7.32
Guns'N'Zombies,0.87
Gunscape,0.54
Gunship!,0.5
Gunslugs 2,1.1
Gunspell Steam Edition,3.3
Gurumin A Monstrous Adventure,1.3
H1Z1,53.75
H1Z1 Test Server,21.91
HAWKEN,12.88
HELLDIVERS,4.98
HIS (Heroes In the Sky),0.86
HIT,0.24
HOARD,4.59
Habitat,0.1
Hack 'n' Slash,3.4
Hack Slash Loot,1.4
Hacker Evolution,1.57
Hacker Evolution - Untold,1.68
Hacker Evolution Duality,1.1
Hacknet,3.25
Half Minute Hero Super Mega Neo Climax Ultimate Boy,4.24
Half-Life,5.74
Half-Life 2,11.97
Half-Life 2 Deathmatch,18.75
Half-Life 2 Episode One,5.7
Half-Life 2 Episode Two,7.94
Half-Life 2 Lost Coast,1.04
Half-Life 2 Update,12.31
Half-Life Blue Shift,2.18
Half-Life Deathmatch Source,0.75
Half-Life Opposing Force,4.08
Half-Life Source,8.03
Halfway,2.8
Halo Spartan Assault,2.45
Hamilton's Great Adventure,2.25
Hamlet or the last game without MMORPG features shaders and product placement,5.1
Hammerfight,2.91
Hammerwatch,8.11
Hand Of Fate,7.06
Happy Wars,3.2
Hard Reset,5.05
Hard Truck Apocalypse / Ex Machina,6.6
Hard Truck Apocalypse Rise Of Clans / Ex Machina Meridian 113,3.2
Hardland,1.7
Harvest Massive Encounter,9.37
Hate Plus,14.8
Hatoful Boyfriend,6.16
Hatred,1.94
Haunt the House Terrortown,1.05
Haunted,0.2
Haunted House,0.2
Haunted Memories,0.33
Hazard Ops,5.96
HeXen Beyond Heretic,0.1
HeXen II,1.33
Hearts of Iron II Complete,60.87
Hearts of Iron III,57.29
Heavy Bullets,3.4
Heavy Fire Afghanistan,2.03
Hector Ep 1,1.52
Hector Ep 2,5.0
Hegemony Gold Wars of Ancient Greece,3.4
Hegemony III Clash of the Ancients,23.0
Hegemony Philip of Macedon,3.1
Hegemony Rome The Rise of Caesar,6.0
Heli Heroes,0.7
Helicopter Simulator 2014 Search and Rescue,1.48
Hell Yeah!,2.5
Hello Kitty and Sanrio Friends Racing,0.6
Her Story,3.64
Heretic Shadow of the Serpent Riders,1.07
Hero Academy,39.76
Hero Siege,17.37
Hero of the Kingdom,4.57
Heroes & Generals,9.85
Heroes Over Europe,3.2
Heroes and Titans Online,0.2
Heroes of Hellas 3 Athens,22.45
Heroes of Might & Magic III - HD Edition,13.0
Heroes of Might & Magic V,10.19
Heroes of Might & Magic V Hammers of Fate,8.7
Heroes of Might & Magic V Tribes of the East,83.78
Heroes of Scene,6.32
Heroes of SoulCraft,1.13
Heroes of a Broken Land,0.5
Hexcells,0.7
Hidden Object Bundle 4 in 1,27.0
Higurashi When They Cry - Ch.1 Onikakushi,13.8
Hitman 2 Silent Assassin,3.59
Hitman Absolution,12.59
Hitman Blood Money,3.67
Hitman Codename 47,2.05
Hitman Contracts,0.5
Hitman Sniper Challenge,2.18
Hitogata Happa,0.2
Hollywood Visionary,3.65
Holy Potatoes! A Weapon Shop?!,6.7
Home,1.58
Homebrew - Vehicle Sandbox,0.7
Homefront,13.24
Homeworld Remastered Collection,11.05
Hook,2.0
Horizon,5.65
Horizon Shift,1.6
Hospital Tycoon,1.56
Hostile Waters Antaeus Rising,2.77
Hotel Dash,9.0
Hotel Giant 2,44.0
Hotline Miami,5.51
Hotline Miami 2 Wrong Number,10.49
How To Survive Third Person,1.3
How to Survive,6.99
Humanity Asset,3.1
HuniePop,20.82
Hunted The Demon's Forge,5.68
Hunting Unlimited 2010,3.0
Huntsman - The Orphanage Halloween Edition,0.1
Hurtworld,35.53
Hydrophobia Prophecy,8.51
Hylics,2.7
Hyper Fighters,0.1
Hyperdimension Neptunia Re;Birth1,3.18
I Am Alive,31.36
I Have No Mouth and I Must Scream,0.8
I Zombie,0.48
I am Bread,4.73
I-Fluid,1.2
IL-2 Sturmovik 1946,4.09
IL-2 Sturmovik Battle of Stalingrad,15.85
IL-2 Sturmovik Cliffs of Dover,20.91
INK,0.4
Ice Age Continental Drift Arctic Games,1.4
Icewind Dale Enhanced Edition,26.75
Ichi,4.1
Iesabel,13.9
If My Heart Had Wings,13.25
Ignite,0.2
Ikaruga,1.6
Imagine Earth,0.5
Immortal Empire,0.45
Immune,0.2
Imperial Glory,170.0
Imperium Romanum Gold Edition,6.22
Impire,16.3
Impossible Creatures,1.1
Incoming Forces,7.8
Incredipede,1.55
Indiana Jones and the Fate of Atlantis,2.65
Indiana Jones and the Last Crusade,1.58
Indie Game The Movie,3.16
Indigo Prophecy,10.5
Industry Giant 2,4.7
Infect and Destroy,0.2
Infestation Survivor Stories,29.15
Infested Planet,8.63
Infinifactory,21.05
Infinite Crisis,2.99
Infinity Wars - Animated Trading Card Game,6.41
Influent,7.15
Injustice Gods Among Us Ultimate Edition,10.35
Insane 2,0.7
Insanely Twisted Shadow Planet,3.52
Insaniquarium! Deluxe,9.45
Inside The Gear,0.9
Inside a Star-filled Sky,0.1
Insurgency,15.87
Insurgency Modern Infantry Combat,6.11
Intergalactic Bubbles,1.53
International Snooker,0.4
Interplanetary,2.17
Interstellar Marines,3.7
Into The War,0.7
Into the Dark,5.7
Introduction to 3D Prop Modeling and Design - Viking Armor and Weapons,0.5
Intrusion 2,1.84
Invisible Apartment,0.4
Invisible Inc.,9.38
Ionball 2  Ionstorm,3.08
Iron Brigade,3.42
Iron Grip Warlord,4.67
Iron Warriors T-72 Tank Command,1.2
Ironcast,37.0
Ironclad Tactics,3.5
Island Flight Simulator,0.6
It came from space and ate our brains,3.9
Ittle Dew,1.3
Jack Keane,2.2
Jack Lumber,5.93
Jacob Jones and the Bigfoot Mystery  Episode 2,0.2
Jade Empire Special Edition,17.45
Jagged Alliance - Back in Action,25.44
Jagged Alliance 2 - Wildfire,6.8
Jagged Alliance 2 Gold Pack,1.6
Jagged Alliance Crossfire,0.7
Jagged Alliance Flashback,4.35
Jagged Alliance Online - Steam Edition,1.62
Jamestown,1.19
Jazzpunk,1.98
Jet Gunner,1.8
Jet Set Radio,4.0
Jets'n'Guns Gold,1.5
Jigoku Kisetsukan Sense of the Seasons,4.07
Joe Danger,1.5
Joe Danger 2 The Movie,0.95
Joe Dever's Lone Wolf HD Remastered,14.3
Jolly Rover,0.4
Journey Of The Light,4.5
Journey of a Roach,4.05
Judge Dredd Dredd vs Death,0.6
Jumpdrive,0.8
Jurassic Park The Game,1.15
Just Cause,5.55
Just Cause 2,18.59
Just Cause 2 Multiplayer Mod,7.63
Just Cause 3,15.3
Just Get Through,1.6
KAMI,0.3
KHOLAT,0.95
KWAAN,1.4
Kairo,1.3
Kane & Lynch 2 Dog Days,4.91
Kane & Lynch Dead Men,3.1
Karate Master 2 Knock Down Blow,3.1
Karos Returns,2.05
Keen Dreams,11.5
Keep Talking and Nobody Explodes,4.07
Kenshi,66.67
Kentucky Route Zero,1.96
Kerbal Space Program,59.27
Khet 2.0,1.9
KickBeat Steam Edition,8.98
Kidnapped,1.5
Kill Fun Yeah,2.7
Kill The Bad Guy,0.3
Killer is Dead,2.42
Killing Floor,42.78
Killing Floor 2,33.23
Killing Floor Beta,0.1
Killing Floor Mod Defence Alliance 2,1.3
Kinetic Void,2.03
King Arthur - The Role-playing Wargame,4.39
King Arthur Collection,3.03
King Arthur II - The Role-playing Wargame,6.19
King Arthur's Gold,3.07
King of Dragon Pass,5.4
King's Bounty Armored Princess,14.57
King's Bounty Crossworlds,61.77
King's Bounty Dark Side,183.0
King's Bounty The Legend,11.91
King's Bounty Warriors of the North,153.26
King's Quest,11.23
Kingdom,3.85
Kingdom Rush,65.3
Kingdom Tales 2,5.25
Kingdom Wars,7.83
Kingdom Wars 2 Battles,1.9
Kingdoms,0.2
Kingdoms CCG,100.4
Kingdoms Rise,0.8
Kingdoms of Amalur Reckoning,26.26
Kings Bounty Legions,10.77
Kings of Kung Fu,4.6
KnightShift,3.12
Knightmare Tower,0.5
Knights and Merchants,2.29
Knights of Honor,39.8
Knights of Pen and Paper +1,5.58
Knock-knock,2.4
Kohan II Kings of War,2.3
Kohan Immortal Sovereigns,7.9
Korwin The Game,1.6
Krater,6.1
Krosmaster Arena,1.53
Kung Fu Strike The Warrior's Rise,0.94
Kung Fury,0.54
Kung Fury Street Rage,0.55
Kuros,2.5
Kyn,3.0
L.A. Noire,15.7
LA Cops,0.2
LEGO Batman 2,14.22
LEGO Batman 3 Beyond Gotham,25.28
LEGO Batman The Videogame,12.43
LEGO Harry Potter Years 5-7,23.5
LEGO Jurassic World,15.66
LEGO MARVEL Super Heroes,53.48
LEGO Pirates of the Caribbean The Video Game,3.5
LEGO The Hobbit,29.55
LEGO The Lord of the Rings,7.95
LEGO Worlds,6.04
LEVEL 22,0.9
LIGHTNING RETURNS FINAL FANTASY XIII,31.96
LIMBO,2.91
LISA,11.38
LUFTRAUSERS,2.26
LYNE,9.24
La Tale,7.57
La-Mulana,3.28
Labyronia RPG,4.9
Lakeview Cabin Collection,6.28
Lambda Wars Beta,6.59
Lamia Must Die,0.3
Landmark,38.8
Lara Croft and the Guardian of Light,3.61
Lara Croft and the Temple of Osiris,4.62
Larva Mortus,0.35
Last Knight Rogue Rider Edition,0.2
Last Word,6.9
Layers of Fear,2.73
Lead and Gold - Gangs of the Wild West,3.66
Left 4 Dead,42.45
Left 4 Dead 2,41.94
Left in the Dark No One on Board,2.9
Legacy of Kain Soul Reaver,0.63
Legacy of Kain Soul Reaver 2,0.2
Legend of Dungeon,0.52
Legend of Dungeon Masters,13.8
Legend of Fae,0.3
Legend of Grimrock,11.71
Legend of Grimrock 2,6.26
Legend of Mysteria,2.1
Legendary,1.0
Legends of Aethereus,8.8
Legends of Eisenwald,25.4
Legends of Pegasus,8.13
Lego Harry Potter,9.18
Lego Star Wars 3 The Clone Wars,7.0
Lego Star Wars Saga,5.01
Leo's Fortune,0.3
Let the Cat In,0.24
Lethal League,2.23
Letter Quest Grimm's Journey,9.5
Letter Quest Grimm's Journey Remastered,8.6
Leviathan Warships,2.54
Lichdom Battlemage,4.38
Life Is Strange,13.69
Life is Feudal Your Own,28.35
Life is Hard,3.1
Life of Pixel,0.2
Lifeless Planet,11.34
Light,2.1
Light of Altair,1.4
Lightfish,1.2
Lili Child of Geos,0.4
Lilly Looking Through,7.5
Lilly and Sasha Curse of the Immortals,4.95
Lineage II,0.35
Little Big Adventure 2,0.1
Little Farm,1.4
Little Inferno,7.53
Little Racers STREET,3.68
Loadout,7.91
Loadout Campaign Beta,5.35
London 2012 The Official Video Game of the Olympic Games,18.55
Lone Survivor The Director's Cut,0.91
Long Live The Queen,2.94
Loom,1.68
Lords Of The Fallen,14.61
Lords of Magic Special Edition,1.2
Lords of the Black Sun,2.27
Lords of the Realm II,4.7
Lost Horizon,18.63
Lost Lands A Hidden Object Adventure,0.4
Lost Planet 2,3.91
Lost Planet 3,10.7
Lost Planet Extreme Condition,3.43
Lost Planet Extreme Condition - Colonies Edition,1.8
Lost Saga North America,6.0
Love,7.7
Lovely Planet,1.3
Lucid,0.8
Lucidity,0.4
Lucius,4.45
Lucius II,5.43
Lugaru HD,1.95
Lume,0.9
Lumines,2.2
Lumino City,7.4
Lunar Flight,2.58
Lunch Truck Tycoon,0.8
M.U.D. TV,10.4
MASSIVE CHALICE,8.68
MDK,1.1
MEDIEVAL Total War - Gold Edition,12.63
METAL GEAR RISING REVENGEANCE,10.05
METAL GEAR SOLID V GROUND ZEROES,7.23
METAL GEAR SOLID V THE PHANTOM PAIN,71.99
METAL SLUG 3,3.59
METAL SLUG DEFENSE,3.38
METAL SLUG X,7.2
MLB 2K10,228.0
MLB 2K11,107.0
MLB 2K12,64.57
MLB Front Office Manager,31.97
MURDERED SOUL SUSPECT,5.19
MURI,0.3
MX vs. ATV Reflex,5.13
MX vs. ATV Supercross Encore,3.9
MXGP - The Official Motocross Videogame,9.45
Mabinogi,124.04
MacGuffin's Curse,7.75
Machinarium,4.32
Mad Games Tycoon,19.2
Mad Max,16.95
Madballs in...Babo Invasion,1.68
Maelstrom,0.5
Mafia,8.65
Mafia II,24.94
Magic 2014,27.65
Magic 2015,24.88
Magic Barrage - Bitferno,6.6
Magic Duels,12.2
Magic The Gathering  Duels of the Planeswalkers 2012,28.99
Magic The Gathering  Tactics,6.5
Magic The Gathering - Duels of the Planeswalkers,21.3
Magic The Gathering - Duels of the Planeswalkers 2013,16.43
Magical Diary,8.9
Magicite,14.16
Magicka,10.64
Magicka 2,3.93
Magicka Wizard Wars,4.21
Magicka Wizards of the Square Tablet,0.2
Magnetic By Nature,1.4
Maia,11.9
Mainland,6.1
Majesty 2,32.62
Majesty 2 Collection,22.52
Majesty Gold Edition,16.1
Major Mayhem,4.27
Make it indie!,2.6
Making History The Calm & The Storm,79.0
Manyland,8.1
MapleStory,30.66
Marble Mayhem Fragile Ball,3.75
March of War,8.05
March of the Eagles,12.92
Mare Nostrum,0.61
Mark of the Ninja,5.97
Marlow Briggs,0.93
Mars Colony Challenger,4.8
Mars War Logs,4.35
Marvel Heroes 2015,29.01
Marvel Puzzle Quest,211.29
Mass Effect,37.82
Mass Effect 2,44.5
Master Levels for DOOM II,2.23
Maszyny Rolnicze 2015,0.3
Max Gentlemen,0.2
Max Payne,5.07
Max Payne 2 The Fall of Max Payne,8.7
Max Payne 3,20.88
Max The Curse of Brotherhood,1.3
Max and the Magic Marker,1.2
McPixel,2.72
MechWarrior Online,5.9
Mechanic Escape,2.03
Medal of Honor Airborne,26.33
Medal of Honor(TM) Multiplayer,6.25
Medal of Honor(TM) Single Player,4.98
Medieval Engineers,3.25
Medieval II Total War,43.21
Medieval II Total War Kingdoms,48.49
Mega Man Legacy Collection,6.4
Melissa K. and the Heart of Gold Collector's Edition,4.7
Memento Mori 2,25.0
Memoir '44 Online,8.1
Memories of a Vagabond,3.46
Men of War,24.01
Men of War Assault Squad,62.98
Men of War Assault Squad 2,69.0
Men of War Condemned Heroes,8.8
Men of War Red Tide,5.66
Men of War Vietnam,7.8
Mensa Academy,0.7
Mercenary Kings,7.56
Merchants of Kaidan,7.55
Meridian New World,0.8
Metal Gear Solid Legacy,0.5
Metal Planet,12.7
Metal Reaper Online,2.79
Metal War Online Retribution,1.7
Metaverse Construction Kit,0.17
Metro 2033,8.95
Metro 2033 Redux,6.68
Metro Conflict,4.39
Metro Last Light,13.28
Metro Last Light Redux,8.85
Metrocide,0.8
Miasmata,1.69
MicroVolts Surge,7.54
Microsoft Flight,1.3
Microsoft Flight Simulator X Steam Edition,19.42
